order_date_time,city,FKM_identifier,analytic_business_unit,analytic_super_category,analytic_vertical,brand_csv,units,mrp,internal_id,internal_name,Category
2025-11-24,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,7,1239,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-24,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,8,2792,,Discontinue,Discontinue
2025-11-24,Guwahati,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-24,Lucknow,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-24,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,5,903,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-24,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-24,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-24,Ahmedabad,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2025-11-24,Jaipur,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1504.0,Chaayos Masala Tea 100g,Chai Patti
2025-11-24,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-24,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,357,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-24,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,525,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-24,Mumbai,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1504.0,Chaayos Masala Tea 100g,Chai Patti
2025-11-24,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,7,1330,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-24,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-24,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-24,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,4,424,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-24,Jaipur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,529,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-24,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,525,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-24,Kanpur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-24,Ambala,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,109,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-24,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,5,945,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-24,Mysore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-24,Chandigarh,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,109,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-24,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,10,1827,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,33,5586,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Kolkata,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,238,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-25,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,567,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,4,672,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Lucknow,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,672,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,357,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,11,2329,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-25,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,5,1745,,Discontinue,Discontinue
2025-11-25,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,3,318,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-25,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-25,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-25,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,378,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-25,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,378,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Chennai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,357,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Jaipur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-25,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,9,1819,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-25,Bangalore,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,299,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-25,Chandigarh,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-25,Guwahati,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-25,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,16,2688,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Delhi,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,2,278,1504.0,Chaayos Masala Tea 100g,Chai Patti
2025-11-25,Ambala,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Kanpur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,525,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,2,380,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-25,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,6,1050,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Ambala,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-25,Bangalore,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,658,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-25,Jaipur,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,4,424,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-25,Ambala,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Kolkata,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-25,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,6,636,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-25,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,5,1000,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-25,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,6,1071,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-25,Ahmedabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,756,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-25,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,225,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-26,Jaipur,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2025-11-26,Ambala,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-26,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,16,2688,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,600,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-26,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-26,Kolkata,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2025-11-26,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,16,3329,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-26,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,7,2443,,Discontinue,Discontinue
2025-11-26,Lucknow,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Ahmedabad,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-26,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,318,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-26,Ambala,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-26,Pune,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,119,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-26,Bangalore,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,299,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-26,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,9,1701,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,693,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Kolkata,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-26,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Delhi,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1505.0,Chaayos Adrak Elaichi 100g,Chai Patti
2025-11-26,Bangalore,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,329,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-26,Ambala,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,212,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-26,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-26,Bihar,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Jaipur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,31,5229,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,4,800,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-26,Kanpur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,5,861,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-26,Pune,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1504.0,Chaayos Masala Tea 100g,Chai Patti
2025-11-26,Jaipur,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-26,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,15,2850,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-26,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,8,1365,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,3,570,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-26,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,567,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,6,636,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-26,Kanpur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-26,Jaipur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-27,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,5,945,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,9,1710,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-27,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,4,756,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Ambala,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-27,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,5,950,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-27,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,7,1400,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-27,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-27,Pune,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,238,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-27,Chennai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Bangalore,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,3,897,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-27,Guwahati,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,357,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Hyderabad,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,299,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-27,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,16,2730,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Lucknow,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-27,Lucknow,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,672,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Ahmedabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,10,1869,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,344,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-27,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,546,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Kolkata,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-27,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,5,533,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-27,Delhi,TEAH35UHKB2DCZPV,BGM,FoodAndNutrition,Tea,Chaayos,1,139,1504.0,Chaayos Masala Tea 100g,Chai Patti
2025-11-27,Jaipur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Kolkata,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,238,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-27,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,331,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-27,Bangalore,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,3,987,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-27,Ambala,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,5,840,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Jaipur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-27,Delhi,TEAH35UPN3ZB4CPY,BGM,FoodAndNutrition,Tea,Chaayos,10,3490,,Discontinue,Discontinue
2025-11-27,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,40,6720,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,672,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Bihar,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,6,662,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
2025-11-27,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-27,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,14,2800,5751.0,Chaayos Adrak Elaichi 250g,Chai Patti
2025-11-27,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,378,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-27,Kolkata,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-28,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,6,1134,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-28,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336,4973.0,Chaayos Cardamom Tea Premix Pack of 15,Premix
2025-11-28,Kolkata,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190,5749.0,Chaayos Masala Tea 250g,Chai Patti
2025-11-28,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,33,5565,4972.0,Chaayos Masala Tea Premix Pack of 15,Premix
2025-11-28,Kolkata,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119,5915.0,Chaayos Peach Iced Tea Premix,Ice Tea
2025-11-28,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106,5916.0,Chaayos Lemon Iced Tea Premix,Ice Tea
